Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,68099;0,03564;0,68108;0,02520;0,68158;0,04361;0,68052;0,05039;
0,68107;0,03564;0,68115;0,02520;0,68165;0,04361;0,68059;0,05039;
0,68114;0,03564;0,68122;0,02520;0,68172;0,04361;0,68067;0,05039;
0,68120;0,03564;0,68128;0,02520;0,68178;0,04361;0,68073;0,05039;
0,68126;0,03564;0,68134;0,02520;0,68184;0,04361;0,68078;0,05039;
0,68132;0,03564;0,68139;0,02520;0,68190;0,04361;0,68083;0,05039;
0,68138;0,03564;0,68144;0,02520;0,68195;0,04361;0,68088;0,05039;
0,68143;0,03564;0,68149;0,02520;0,68200;0,04361;0,68093;0,05039;
0,68147;0,03564;0,68155;0,02520;0,68205;0,04361;0,68099;0,05039;
0,68153;0,03564;0,68161;0,02520;0,68211;0,04361;0,68105;0,05039;
0,68160;0,03564;0,68167;0,02520;0,68217;0,04361;0,68111;0,05039;
0,68165;0,03564;0,68173;0,02520;0,68222;0,04361;0,68117;0,05039;
0,68170;0,03564;0,68178;0,02520;0,68228;0,04361;0,68122;0,05039;
0,68175;0,03564;0,68183;0,02520;0,68233;0,04361;0,68127;0,05039;
0,68180;0,03564;0,68187;0,02520;0,68238;0,04361;0,68132;0,05039;
0,68184;0,03564;0,68189;0,02520;0,68240;0,04361;0,68135;0,05039;
0,68187;0,03564;0,68194;0,02520;0,68245;0,04361;0,68139;0,05039;
0,68191;0,03564;0,68197;0,02520;0,68249;0,04361;0,68143;0,05039;
0,68195;0,03564;0,68201;0,02520;0,68252;0,04361;0,68147;0,05039;
0,68198;0,03564;0,68205;0,02520;0,68255;0,04361;0,68151;0,05039;
0,68202;0,03564;0,68208;0,02520;0,68259;0,04361;0,68155;0,05039;
0,68205;0,03564;0,68212;0,02520;0,68263;0,04361;0,68158;0,05039;
0,68210;0,03564;0,68217;0,02520;0,68268;0,04361;0,68163;0,05039;
0,68214;0,03564;0,68221;0,02520;0,68272;0,04361;0,68166;0,05039;
0,68218;0,03564;0,68226;0,02520;0,68276;0,04361;0,68172;0,05039;
0,68223;0,03564;0,68229;0,02520;0,68280;0,04361;0,68176;0,05039;
0,68227;0,03564;0,68232;0,02520;0,68284;0,04361;0,68179;0,05039;
0,68230;0,03564;0,68235;0,02520;0,68286;0,04361;0,68181;0,05039;
