Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,63442;0,00194;0,63441;0,00137;0,63445;0,00237;0,63438;0,00274;
0,63442;0,00194;0,63441;0,00137;0,63445;0,00237;0,63438;0,00274;
0,63442;0,00194;0,63441;0,00137;0,63445;0,00237;0,63438;0,00274;
0,63442;0,00194;0,63442;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63443;0,00194;0,63442;0,00137;0,63446;0,00237;0,63439;0,00274;
0,63443;0,00194;0,63442;0,00137;0,63446;0,00237;0,63440;0,00274;
0,63442;0,00194;0,63441;0,00137;0,63444;0,00237;0,63439;0,00274;
0,63441;0,00194;0,63440;0,00137;0,63443;0,00237;0,63438;0,00274;
0,63442;0,00194;0,63442;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63443;0,00194;0,63440;0,00137;0,63445;0,00237;0,63438;0,00274;
0,63443;0,00194;0,63441;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63443;0,00194;0,63440;0,00137;0,63445;0,00237;0,63438;0,00274;
0,63442;0,00194;0,63440;0,00137;0,63444;0,00237;0,63437;0,00274;
0,63442;0,00194;0,63440;0,00137;0,63444;0,00237;0,63438;0,00274;
0,63442;0,00194;0,63440;0,00137;0,63444;0,00237;0,63438;0,00274;
0,63442;0,00194;0,63441;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63442;0,00194;0,63441;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63442;0,00194;0,63441;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63443;0,00194;0,63442;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63443;0,00194;0,63442;0,00137;0,63445;0,00237;0,63440;0,00274;
0,63444;0,00194;0,63443;0,00137;0,63446;0,00237;0,63440;0,00274;
0,63444;0,00194;0,63443;0,00137;0,63446;0,00237;0,63440;0,00274;
0,63443;0,00194;0,63442;0,00137;0,63445;0,00237;0,63440;0,00274;
0,63443;0,00194;0,63442;0,00137;0,63445;0,00237;0,63439;0,00274;
