Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,67521;0,03564;0,67523;0,02520;0,67576;0,04361;0,67469;0,05039;
0,67522;0,03564;0,67525;0,02520;0,67574;0,04361;0,67471;0,05039;
0,67524;0,03564;0,67524;0,02520;0,67571;0,04361;0,67473;0,05039;
0,67523;0,03564;0,67526;0,02520;0,67569;0,04361;0,67476;0,05039;
0,67525;0,03564;0,67525;0,02520;0,67567;0,04361;0,67476;0,05039;
0,67524;0,03564;0,67522;0,02520;0,67564;0,04361;0,67475;0,05039;
0,67521;0,03564;0,67521;0,02520;0,67560;0,04361;0,67469;0,05039;
0,67520;0,03564;0,67520;0,02520;0,67556;0,04361;0,67469;0,05039;
0,67520;0,03564;0,67520;0,02520;0,67557;0,04361;0,67471;0,05039;
0,67519;0,03564;0,67521;0,02520;0,67555;0,04361;0,67472;0,05039;
0,67520;0,03564;0,67515;0,02520;0,67553;0,04361;0,67469;0,05039;
0,67515;0,03564;0,67505;0,02520;0,67564;0,04361;0,67458;0,05039;
0,67505;0,03564;0,67519;0,02520;0,67573;0,04361;0,67453;0,05039;
0,67518;0,03564;0,67523;0,02520;0,67584;0,04361;0,67456;0,05039;
0,67522;0,03564;0,67547;0,02520;0,67603;0,04361;0,67464;0,05039;
0,67546;0,03564;0,67563;0,02520;0,67620;0,04361;0,67485;0,05039;
0,67563;0,03564;0,67581;0,02520;0,67634;0,04361;0,67506;0,05039;
0,67580;0,03564;0,67597;0,02520;0,67651;0,04361;0,67526;0,05039;
0,67597;0,03564;0,67612;0,02520;0,67663;0,04361;0,67545;0,05039;
0,67612;0,03564;0,67625;0,02520;0,67672;0,04361;0,67562;0,05039;
0,67623;0,03564;0,67631;0,02520;0,67682;0,04361;0,67570;0,05039;
0,67629;0,03564;0,67642;0,02520;0,67693;0,04361;0,67578;0,05039;
0,67640;0,03564;0,67652;0,02520;0,67703;0,04361;0,67592;0,05039;
0,67650;0,03564;0,67663;0,02520;0,67711;0,04361;0,67603;0,05039;
