Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,67738;0,03564;0,67739;0,02520;0,67793;0,04361;0,67676;0,05039;
0,67739;0,03564;0,67747;0,02520;0,67798;0,04361;0,67682;0,05039;
0,67747;0,03564;0,67757;0,02520;0,67808;0,04361;0,67693;0,05039;
0,67757;0,03564;0,67766;0,02520;0,67817;0,04361;0,67701;0,05039;
0,67766;0,03564;0,67772;0,02520;0,67822;0,04361;0,67708;0,05039;
0,67772;0,03564;0,67781;0,02520;0,67831;0,04361;0,67717;0,05039;
0,67781;0,03564;0,67792;0,02520;0,67843;0,04361;0,67729;0,05039;
0,67792;0,03564;0,67799;0,02520;0,67853;0,04361;0,67738;0,05039;
0,67799;0,03564;0,67807;0,02520;0,67859;0,04361;0,67747;0,05039;
0,67807;0,03564;0,67818;0,02520;0,67870;0,04361;0,67760;0,05039;
0,67817;0,03564;0,67832;0,02520;0,67883;0,04361;0,67776;0,05039;
0,67831;0,03564;0,67846;0,02520;0,67896;0,04361;0,67791;0,05039;
0,67845;0,03564;0,67852;0,02520;0,67906;0,04361;0,67802;0,05039;
0,67851;0,03564;0,67859;0,02520;0,67912;0,04361;0,67809;0,05039;
0,67857;0,03564;0,67863;0,02520;0,67918;0,04361;0,67813;0,05039;
0,67862;0,03564;0,67866;0,02520;0,67922;0,04361;0,67819;0,05039;
0,67866;0,03564;0,67871;0,02520;0,67927;0,04361;0,67821;0,05039;
0,67870;0,03564;0,67871;0,02520;0,67933;0,04361;0,67824;0,05039;
0,67870;0,03564;0,67870;0,02520;0,67933;0,04361;0,67821;0,05039;
0,67869;0,03564;0,67865;0,02520;0,67928;0,04361;0,67820;0,05039;
0,67864;0,03564;0,67860;0,02520;0,67922;0,04361;0,67815;0,05039;
0,67859;0,03564;0,67851;0,02520;0,67913;0,04361;0,67805;0,05039;
0,67850;0,03564;0,67840;0,02520;0,67903;0,04361;0,67796;0,05039;
0,67839;0,03564;0,67833;0,02520;0,67896;0,04361;0,67786;0,05039;
0,67831;0,03564;0,67831;0,02520;0,67892;0,04361;0,67782;0,05039;
0,67830;0,03564;0,67826;0,02520;0,67888;0,04361;0,67779;0,05039;
0,67825;0,03564;0,67820;0,02520;0,67882;0,04361;0,67775;0,05039;
0,67819;0,03564;0,67811;0,02520;0,67874;0,04361;0,67769;0,05039;
0,67810;0,03564;0,67804;0,02520;0,67865;0,04361;0,67761;0,05039;
0,67803;0,03564;0,67807;0,02520;0,67866;0,04361;0,67755;0,05039;
0,67805;0,03564;0,67807;0,02520;0,67864;0,04361;0,67754;0,05039;
0,67805;0,03564;0,67805;0,02520;0,67861;0,04361;0,67751;0,05039;
0,67803;0,03564;0,67805;0,02520;0,67860;0,04361;0,67753;0,05039;
0,67804;0,03564;0,67804;0,02520;0,67860;0,04361;0,67752;0,05039;
0,67803;0,03564;0,67798;0,02520;0,67857;0,04361;0,67747;0,05039;
0,67797;0,03564;0,67789;0,02520;0,67848;0,04361;0,67739;0,05039;
0,67788;0,03564;0,67771;0,02520;0,67839;0,04361;0,67723;0,05039;
0,67770;0,03564;0,67758;0,02520;0,67823;0,04361;0,67707;0,05039;
0,67756;0,03564;0,67746;0,02520;0,67810;0,04361;0,67696;0,05039;
