Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,67820;0,03564;0,67799;0,02520;0,67869;0,04361;0,67763;0,05039;
0,67819;0,03564;0,67795;0,02520;0,67866;0,04361;0,67759;0,05039;
0,67814;0,03564;0,67787;0,02520;0,67860;0,04361;0,67752;0,05039;
0,67805;0,03564;0,67777;0,02520;0,67849;0,04361;0,67743;0,05039;
0,67795;0,03564;0,67763;0,02520;0,67837;0,04361;0,67730;0,05039;
0,67780;0,03564;0,67748;0,02520;0,67822;0,04361;0,67716;0,05039;
0,67765;0,03564;0,67735;0,02520;0,67808;0,04361;0,67701;0,05039;
0,67751;0,03564;0,67725;0,02520;0,67795;0,04361;0,67688;0,05039;
0,67740;0,03564;0,67722;0,02520;0,67791;0,04361;0,67679;0,05039;
0,67737;0,03564;0,67717;0,02520;0,67786;0,04361;0,67676;0,05039;
0,67731;0,03564;0,67711;0,02520;0,67779;0,04361;0,67670;0,05039;
0,67724;0,03564;0,67701;0,02520;0,67772;0,04361;0,67662;0,05039;
0,67714;0,03564;0,67691;0,02520;0,67767;0,04361;0,67652;0,05039;
0,67705;0,03564;0,67681;0,02520;0,67758;0,04361;0,67639;0,05039;
0,67694;0,03564;0,67673;0,02520;0,67749;0,04361;0,67630;0,05039;
0,67686;0,03564;0,67666;0,02520;0,67741;0,04361;0,67623;0,05039;
0,67678;0,03564;0,67657;0,02520;0,67732;0,04361;0,67614;0,05039;
0,67669;0,03564;0,67647;0,02520;0,67722;0,04361;0,67605;0,05039;
0,67658;0,03564;0,67639;0,02520;0,67712;0,04361;0,67597;0,05039;
0,67650;0,03564;0,67633;0,02520;0,67704;0,04361;0,67590;0,05039;
0,67642;0,03564;0,67625;0,02520;0,67694;0,04361;0,67581;0,05039;
0,67634;0,03564;0,67616;0,02520;0,67686;0,04361;0,67573;0,05039;
0,67624;0,03564;0,67609;0,02520;0,67677;0,04361;0,67565;0,05039;
0,67617;0,03564;0,67606;0,02520;0,67671;0,04361;0,67560;0,05039;
0,67613;0,03564;0,67603;0,02520;0,67667;0,04361;0,67557;0,05039;
0,67610;0,03564;0,67600;0,02520;0,67662;0,04361;0,67554;0,05039;
0,67608;0,03564;0,67597;0,02520;0,67658;0,04361;0,67552;0,05039;
0,67604;0,03564;0,67595;0,02520;0,67653;0,04361;0,67550;0,05039;
0,67601;0,03564;0,67592;0,02520;0,67649;0,04361;0,67547;0,05039;
0,67598;0,03564;0,67588;0,02520;0,67645;0,04361;0,67544;0,05039;
0,67594;0,03564;0,67585;0,02520;0,67640;0,04361;0,67539;0,05039;
0,67591;0,03564;0,67582;0,02520;0,67635;0,04361;0,67536;0,05039;
0,67588;0,03564;0,67580;0,02520;0,67633;0,04361;0,67534;0,05039;
0,67585;0,03564;0,67578;0,02520;0,67629;0,04361;0,67532;0,05039;
0,67583;0,03564;0,67573;0,02520;0,67625;0,04361;0,67529;0,05039;
0,67578;0,03564;0,67567;0,02520;0,67627;0,04361;0,67522;0,05039;
0,67572;0,03564;0,67570;0,02520;0,67628;0,04361;0,67517;0,05039;
0,67574;0,03564;0,67570;0,02520;0,67630;0,04361;0,67516;0,05039;
0,67574;0,03564;0,67578;0,02520;0,67636;0,04361;0,67517;0,05039;
0,67582;0,03564;0,67583;0,02520;0,67642;0,04361;0,67523;0,05039;
0,67587;0,03564;0,67590;0,02520;0,67647;0,04361;0,67530;0,05039;
0,67593;0,03564;0,67596;0,02520;0,67653;0,04361;0,67538;0,05039;
0,67600;0,03564;0,67602;0,02520;0,67658;0,04361;0,67545;0,05039;
0,67606;0,03564;0,67608;0,02520;0,67662;0,04361;0,67552;0,05039;
0,67611;0,03564;0,67611;0,02520;0,67667;0,04361;0,67556;0,05039;
0,67614;0,03564;0,67616;0,02520;0,67672;0,04361;0,67560;0,05039;
0,67619;0,03564;0,67622;0,02520;0,67676;0,04361;0,67566;0,05039;
0,67624;0,03564;0,67627;0,02520;0,67681;0,04361;0,67572;0,05039;
0,67629;0,03564;0,67631;0,02520;0,67686;0,04361;0,67578;0,05039;
0,67633;0,03564;0,67634;0,02520;0,67688;0,04361;0,67582;0,05039;
0,67636;0,03564;0,67637;0,02520;0,67690;0,04361;0,67586;0,05039;
0,67639;0,03564;0,67639;0,02520;0,67691;0,04361;0,67590;0,05039;
0,67641;0,03564;0,67642;0,02520;0,67693;0,04361;0,67593;0,05039;
0,67644;0,03564;0,67649;0,02520;0,67698;0,04361;0,67598;0,05039;
0,67650;0,03564;0,67651;0,02520;0,67702;0,04361;0,67598;0,05039;
0,67652;0,03564;0,67653;0,02520;0,67705;0,04361;0,67602;0,05039;
0,67654;0,03564;0,67656;0,02520;0,67708;0,04361;0,67604;0,05039;
0,67657;0,03564;0,67656;0,02520;0,67710;0,04361;0,67607;0,05039;
0,67658;0,03564;0,67653;0,02520;0,67709;0,04361;0,67605;0,05039;
0,67654;0,03564;0,67645;0,02520;0,67704;0,04361;0,67599;0,05039;
0,67647;0,03564;0,67635;0,02520;0,67695;0,04361;0,67590;0,05039;
0,67637;0,03564;0,67629;0,02520;0,67687;0,04361;0,67580;0,05039;
0,67630;0,03564;0,67625;0,02520;0,67683;0,04361;0,67575;0,05039;
0,67626;0,03564;0,67619;0,02520;0,67677;0,04361;0,67571;0,05039;
0,67620;0,03564;0,67616;0,02520;0,67673;0,04361;0,67567;0,05039;
0,67617;0,03564;0,67614;0,02520;0,67669;0,04361;0,67564;0,05039;
0,67614;0,03564;0,67614;0,02520;0,67668;0,04361;0,67561;0,05039;
0,67615;0,03564;0,67614;0,02520;0,67670;0,04361;0,67561;0,05039;
0,67614;0,03564;0,67612;0,02520;0,67667;0,04361;0,67558;0,05039;
0,67612;0,03564;0,67614;0,02520;0,67667;0,04361;0,67558;0,05039;
0,67613;0,03564;0,67617;0,02520;0,67669;0,04361;0,67561;0,05039;
0,67616;0,03564;0,67615;0,02520;0,67670;0,04361;0,67560;0,05039;
0,67615;0,03564;0,67618;0,02520;0,67672;0,04361;0,67561;0,05039;
0,67618;0,03564;0,67621;0,02520;0,67674;0,04361;0,67566;0,05039;
0,67621;0,03564;0,67624;0,02520;0,67675;0,04361;0,67569;0,05039;
0,67624;0,03564;0,67627;0,02520;0,67677;0,04361;0,67573;0,05039;
0,67627;0,03564;0,67626;0,02520;0,67679;0,04361;0,67572;0,05039;
0,67626;0,03564;0,67629;0,02520;0,67680;0,04361;0,67573;0,05039;
0,67628;0,03564;0,67632;0,02520;0,67684;0,04361;0,67577;0,05039;
0,67632;0,03564;0,67637;0,02520;0,67688;0,04361;0,67583;0,05039;
0,67637;0,03564;0,67636;0,02520;0,67692;0,04361;0,67584;0,05039;
0,67636;0,03564;0,67636;0,02520;0,67691;0,04361;0,67584;0,05039;
0,67636;0,03564;0,67632;0,02520;0,67689;0,04361;0,67583;0,05039;
0,67632;0,03564;0,67628;0,02520;0,67686;0,04361;0,67580;0,05039;
0,67627;0,03564;0,67621;0,02520;0,67680;0,04361;0,67573;0,05039;
0,67621;0,03564;0,67619;0,02520;0,67677;0,04361;0,67568;0,05039;
0,67619;0,03564;0,67623;0,02520;0,67680;0,04361;0,67568;0,05039;
0,67623;0,03564;0,67627;0,02520;0,67683;0,04361;0,67573;0,05039;
0,67627;0,03564;0,67637;0,02520;0,67691;0,04361;0,67578;0,05039;
0,67637;0,03564;0,67644;0,02520;0,67699;0,04361;0,67587;0,05039;
0,67644;0,03564;0,67652;0,02520;0,67705;0,04361;0,67596;0,05039;
0,67651;0,03564;0,67659;0,02520;0,67711;0,04361;0,67604;0,05039;
0,67658;0,03564;0,67665;0,02520;0,67717;0,04361;0,67611;0,05039;
0,67664;0,03564;0,67671;0,02520;0,67723;0,04361;0,67618;0,05039;
0,67670;0,03564;0,67678;0,02520;0,67731;0,04361;0,67626;0,05039;
0,67677;0,03564;0,67684;0,02520;0,67737;0,04361;0,67632;0,05039;
0,67683;0,03564;0,67692;0,02520;0,67743;0,04361;0,67640;0,05039;
0,67691;0,03564;0,67700;0,02520;0,67750;0,04361;0,67649;0,05039;
0,67699;0,03564;0,67708;0,02520;0,67756;0,04361;0,67658;0,05039;
0,67707;0,03564;0,67717;0,02520;0,67763;0,04361;0,67667;0,05039;
0,67716;0,03564;0,67723;0,02520;0,67771;0,04361;0,67675;0,05039;
0,67723;0,03564;0,67726;0,02520;0,67776;0,04361;0,67679;0,05039;
0,67725;0,03564;0,67729;0,02520;0,67778;0,04361;0,67681;0,05039;
0,67729;0,03564;0,67733;0,02520;0,67781;0,04361;0,67686;0,05039;
0,67732;0,03564;0,67736;0,02520;0,67783;0,04361;0,67689;0,05039;
0,67735;0,03564;0,67737;0,02520;0,67786;0,04361;0,67692;0,05039;
0,67736;0,03564;0,67738;0,02520;0,67786;0,04361;0,67694;0,05039;
0,67737;0,03564;0,67752;0,02520;0,67799;0,04361;0,67696;0,05039;
0,67751;0,03564;0,67773;0,02520;0,67819;0,04361;0,67710;0,05039;
0,67773;0,03564;0,67798;0,02520;0,67844;0,04361;0,67734;0,05039;
0,67798;0,03564;0,67824;0,02520;0,67868;0,04361;0,67759;0,05039;
0,67824;0,03564;0,67851;0,02520;0,67894;0,04361;0,67784;0,05039;
0,67850;0,03564;0,67873;0,02520;0,67918;0,04361;0,67809;0,05039;
0,67872;0,03564;0,67898;0,02520;0,67942;0,04361;0,67832;0,05039;
0,67898;0,03564;0,67924;0,02520;0,67967;0,04361;0,67857;0,05039;
0,67924;0,03564;0,67946;0,02520;0,67990;0,04361;0,67880;0,05039;
0,67943;0,03564;0,67965;0,02520;0,68009;0,04361;0,67896;0,05039;
0,67963;0,03564;0,67984;0,02520;0,68028;0,04361;0,67917;0,05039;
0,67982;0,03564;0,68005;0,02520;0,68049;0,04361;0,67937;0,05039;
0,68003;0,03564;0,68023;0,02520;0,68069;0,04361;0,67956;0,05039;
0,68021;0,03564;0,68044;0,02520;0,68089;0,04361;0,67975;0,05039;
0,68041;0,03564;0,68064;0,02520;0,68108;0,04361;0,67996;0,05039;
0,68062;0,03564;0,68085;0,02520;0,68128;0,04361;0,68018;0,05039;
0,68083;0,03564;0,68103;0,02520;0,68147;0,04361;0,68038;0,05039;
0,68101;0,03564;0,68121;0,02520;0,68164;0,04361;0,68057;0,05039;
0,68119;0,03564;0,68143;0,02520;0,68185;0,04361;0,68077;0,05039;
0,68142;0,03564;0,68167;0,02520;0,68210;0,04361;0,68101;0,05039;
0,68166;0,03564;0,68192;0,02520;0,68234;0,04361;0,68124;0,05039;
0,68191;0,03564;0,68216;0,02520;0,68257;0,04361;0,68149;0,05039;
0,68215;0,03564;0,68237;0,02520;0,68280;0,04361;0,68173;0,05039;
0,68236;0,03564;0,68255;0,02520;0,68300;0,04361;0,68193;0,05039;
0,68254;0,03564;0,68278;0,02520;0,68321;0,04361;0,68213;0,05039;
0,68277;0,03564;0,68302;0,02520;0,68344;0,04361;0,68237;0,05039;
0,68300;0,03564;0,68321;0,02520;0,68365;0,04361;0,68256;0,05039;
0,68320;0,03564;0,68339;0,02520;0,68384;0,04361;0,68275;0,05039;
0,68339;0,03564;0,68356;0,02520;0,68400;0,04361;0,68291;0,05039;
0,68355;0,03564;0,68370;0,02520;0,68415;0,04361;0,68307;0,05039;
0,68370;0,03564;0,68384;0,02520;0,68429;0,04361;0,68322;0,05039;
0,68383;0,03564;0,68392;0,02520;0,68440;0,04361;0,68332;0,05039;
0,68392;0,03564;0,68400;0,02520;0,68448;0,04361;0,68342;0,05039;
0,68399;0,03564;0,68408;0,02520;0,68456;0,04361;0,68350;0,05039;
0,68407;0,03564;0,68416;0,02520;0,68464;0,04361;0,68359;0,05039;
0,68414;0,03564;0,68422;0,02520;0,68470;0,04361;0,68366;0,05039;
0,68421;0,03564;0,68427;0,02520;0,68475;0,04361;0,68372;0,05039;
0,68425;0,03564;0,68433;0,02520;0,68480;0,04361;0,68377;0,05039;
0,68432;0,03564;0,68438;0,02520;0,68484;0,04361;0,68382;0,05039;
0,68436;0,03564;0,68444;0,02520;0,68490;0,04361;0,68388;0,05039;
0,68442;0,03564;0,68452;0,02520;0,68497;0,04361;0,68396;0,05039;
0,68451;0,03564;0,68460;0,02520;0,68505;0,04361;0,68406;0,05039;
0,68459;0,03564;0,68467;0,02520;0,68511;0,04361;0,68412;0,05039;
0,68466;0,03564;0,68472;0,02520;0,68520;0,04361;0,68419;0,05039;
0,68471;0,03564;0,68474;0,02520;0,68524;0,04361;0,68423;0,05039;
0,68473;0,03564;0,68475;0,02520;0,68525;0,04361;0,68426;0,05039;
0,68474;0,03564;0,68475;0,02520;0,68527;0,04361;0,68427;0,05039;
0,68474;0,03564;0,68470;0,02520;0,68524;0,04361;0,68425;0,05039;
0,68470;0,03564;0,68463;0,02520;0,68520;0,04361;0,68418;0,05039;
0,68462;0,03564;0,68459;0,02520;0,68514;0,04361;0,68411;0,05039;
0,68457;0,03564;0,68448;0,02520;0,68507;0,04361;0,68402;0,05039;
0,68447;0,03564;0,68434;0,02520;0,68496;0,04361;0,68389;0,05039;
